artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,mode_Major,mode_Minor,season,genre,num_followers
1.0,1282.0,6.0,185240616.0,26.0,6.0,19.0,0.0,5.0,96.0,5.0,0.72,0.4,0.47,0.71,0.0,0.13,0.04,1.0,0.0,Summer,pop,92584265.0
1.0,6587.0,34.0,885093467.0,114.0,104.0,147.0,11.0,20.0,111.0,4.0,0.87,0.53,0.52,0.66,0.01,0.11,0.05,1.0,0.0,Spring,reggaeton,41562822.0
2.0,1444.0,4.0,104992946.0,0.0,0.0,0.0,0.0,0.0,148.0,1.0,0.9,0.74,0.68,0.14,0.0,0.1,0.19,1.0,0.0,Spring,pop,12483564.0
2.0,356.0,10.0,147290338.0,4.0,64.0,4.0,2.0,37.0,182.0,1.0,0.57,0.8,0.59,0.08,0.0,0.06,0.05,1.0,0.0,Winter,pop,12483564.0
1.0,10147.0,30.0,1302184087.0,234.0,71.0,543.0,18.0,-1.0,141.0,5.0,0.79,0.82,0.86,0.28,0.0,0.04,0.09,1.0,0.0,Fall,pop,115378209.0
2.0,265.0,6.0,158950978.0,8.0,84.0,5.0,1.0,4.0,145.0,7.0,0.76,0.8,0.81,0.19,0.0,0.06,0.09,0.0,1.0,Winter,pop,12483564.0
2.0,351.0,9.0,76910644.0,16.0,90.0,10.0,0.0,64.0,110.0,3.0,0.76,0.26,0.7,0.01,0.0,0.41,0.06,0.0,1.0,Spring,pop,12483564.0
1.0,158.0,4.0,137123880.0,5.0,6.0,1.0,1.0,18.0,134.0,10.0,0.7,0.35,0.41,0.41,0.0,0.1,0.03,1.0,0.0,Summer,indonesian pop,764517.0
1.0,7613.0,33.0,782369383.0,180.0,90.0,422.0,15.0,55.0,130.0,10.0,0.92,0.78,0.62,0.18,0.0,0.06,0.1,1.0,0.0,Summer,pop,12483564.0
1.0,3956.0,6.0,502574952.0,142.0,23.0,127.0,3.0,16.0,145.0,2.0,0.84,0.88,0.53,0.35,0.0,0.08,0.07,1.0,0.0,Fall,hip pop,14205397.0
3.0,1638.0,10.0,207033255.0,0.0,0.0,21.0,0.0,0.0,130.0,3.0,0.69,0.36,0.9,0.01,0.1,0.15,0.04,0.0,1.0,Winter,pop,12483564.0
1.0,924.0,18.0,404887295.0,17.0,80.0,22.0,9.0,38.0,173.0,0.0,0.59,0.69,0.53,0.12,0.0,0.23,0.03,1.0,0.0,Spring,musica chihuahuense,2305103.0
1.0,1985.0,35.0,381161027.0,34.0,26.0,37.0,5.0,1.0,92.0,3.0,0.75,0.55,0.76,0.25,0.0,0.1,0.15,0.0,1.0,Fall,rap canario,3291901.0
1.0,6339.0,13.0,466231982.0,3.0,1.0,36.0,1.0,37.0,105.0,8.0,0.56,0.57,0.87,0.0,0.01,0.1,0.04,0.0,1.0,Summer,pov: indie,3790425.0
1.0,1561.0,24.0,357580552.0,18.0,78.0,24.0,0.0,30.0,175.0,10.0,0.59,0.15,0.64,0.43,0.9,0.12,0.1,0.0,1.0,Fall,phonk brasileiro,556253.0
2.0,875.0,4.0,61105704.0,17.0,13.0,27.0,0.0,43.0,120.0,10.0,0.8,0.33,0.7,0.22,0.0,0.09,0.04,0.0,1.0,Spring,pop,12483564.0
2.0,406.0,5.0,198275403.0,3.0,31.0,2.0,1.0,0.0,139.0,6.0,0.7,0.77,0.48,0.37,0.0,0.12,0.05,0.0,1.0,Winter,pop,12483564.0
1.0,340.0,13.0,168448603.0,4.0,71.0,16.0,1.0,9.0,132.0,0.0,0.59,0.56,0.82,0.12,0.0,0.12,0.06,0.0,1.0,Spring,k-pop,6882913.0
2.0,4188.0,15.0,705469769.0,30.0,70.0,142.0,0.0,27.0,114.0,2.0,0.32,0.17,0.74,0.14,0.0,0.17,0.03,1.0,0.0,Spring,pop,12483564.0
2.0,105.0,0.0,34502215.0,5.0,9.0,5.0,0.0,0.0,145.0,3.0,0.54,0.19,0.48,0.36,0.0,0.37,0.05,0.0,1.0,Spring,pop,12483564.0
1.0,1524.0,17.0,482175240.0,53.0,120.0,62.0,0.0,2.0,110.0,0.0,0.82,0.67,0.69,0.0,0.0,0.18,0.04,1.0,0.0,Fall,k-pop,46838691.0
2.0,2651.0,30.0,304118600.0,21.0,55.0,32.0,3.0,0.0,94.0,11.0,0.89,0.61,0.66,0.17,0.0,0.36,0.16,1.0,0.0,Winter,pop,12483564.0
1.0,11087.0,6.0,1449799467.0,151.0,107.0,801.0,1.0,105.0,134.0,4.0,0.45,0.17,0.6,0.21,0.0,0.33,0.04,1.0,0.0,Spring,canadian contemporary r&b,74471480.0
1.0,373.0,19.0,173627354.0,4.0,72.0,5.0,0.0,5.0,120.0,10.0,0.62,0.32,0.76,0.0,0.0,0.39,0.04,1.0,0.0,Spring,k-pop,6882913.0
2.0,200.0,4.0,90025258.0,8.0,77.0,2.0,1.0,1.0,123.0,10.0,0.7,0.86,0.68,0.24,0.0,0.11,0.04,0.0,1.0,Winter,pop,12483564.0
2.0,3741.0,17.0,652704649.0,156.0,35.0,110.0,19.0,0.0,131.0,2.0,0.77,0.84,0.71,0.35,0.0,0.15,0.04,1.0,0.0,Winter,pop,12483564.0
1.0,32502.0,21.0,1829992958.0,247.0,54.0,36.0,1.0,51.0,171.0,5.0,0.7,0.06,0.73,0.01,0.0,0.36,0.26,1.0,0.0,Winter,detroit hip hop,78441713.0
2.0,7615.0,14.0,655466831.0,18.0,51.0,36.0,0.0,0.0,130.0,7.0,0.8,0.64,0.76,0.02,0.0,0.2,0.06,0.0,1.0,Spring,pop,12483564.0
3.0,1208.0,34.0,146409671.0,10.0,41.0,20.0,0.0,1.0,94.0,3.0,0.82,0.53,0.67,0.34,0.0,0.09,0.08,1.0,0.0,Spring,pop,12483564.0
2.0,209.0,4.0,95816024.0,4.0,45.0,11.0,2.0,24.0,89.0,10.0,0.73,0.44,0.57,0.39,0.0,0.32,0.06,0.0,1.0,Spring,pop,12483564.0
1.0,1235.0,9.0,117206995.0,20.0,8.0,15.0,0.0,6.0,87.0,8.0,0.65,0.71,0.56,0.04,0.0,0.15,0.2,0.0,1.0,Spring,colombian pop,8244846.0
2.0,654.0,3.0,100409613.0,11.0,3.0,18.0,1.0,1.0,124.0,3.0,0.72,0.79,0.78,0.55,0.0,0.15,0.3,0.0,1.0,Spring,pop,12483564.0
2.0,1479.0,0.0,80758350.0,23.0,0.0,18.0,0.0,33.0,78.0,11.0,0.71,0.8,0.65,0.51,0.0,0.22,0.32,1.0,0.0,Spring,hip hop,13111657.0
2.0,4942.0,26.0,325592432.0,190.0,104.0,147.0,18.0,63.0,120.0,11.0,0.7,0.7,0.79,0.07,0.0,0.18,0.1,1.0,0.0,Fall,pop,12483564.0
2.0,709.0,0.0,58473276.0,8.0,1.0,13.0,0.0,0.0,96.0,9.0,0.48,0.5,0.8,0.4,0.0,0.37,0.2,0.0,1.0,Spring,hip hop,13111657.0
1.0,660.0,0.0,52722996.0,22.0,7.0,11.0,0.0,78.0,106.0,10.0,0.73,0.22,0.86,0.31,0.0,0.12,0.04,1.0,0.0,Spring,hip hop,9200502.0
1.0,489.0,17.0,191945597.0,4.0,11.0,5.0,1.0,2.0,170.0,5.0,0.78,0.75,0.46,0.62,0.0,0.12,0.35,0.0,1.0,Winter,reggaeton,257630.0
2.0,407.0,0.0,77377503.0,16.0,15.0,5.0,0.0,1.0,134.0,3.0,0.67,0.11,0.76,0.08,0.47,0.3,0.07,0.0,1.0,Spring,pop,12483564.0
1.0,7461.0,8.0,743693613.0,166.0,42.0,199.0,16.0,58.0,115.0,2.0,0.71,0.9,0.73,0.3,0.0,0.11,0.05,1.0,0.0,Spring,pop,30142706.0
1.0,993.0,4.0,267789608.0,30.0,84.0,88.0,1.0,28.0,130.0,9.0,0.74,0.79,0.87,0.45,0.0,0.3,0.03,1.0,0.0,Winter,pop,12483564.0
2.0,9161.0,5.0,1221813483.0,240.0,98.0,468.0,3.0,10.0,118.0,0.0,0.65,0.63,0.79,0.03,0.0,0.1,0.03,1.0,0.0,Spring,pop,12483564.0
1.0,3282.0,12.0,449701773.0,67.0,84.0,46.0,16.0,117.0,110.0,10.0,0.59,0.22,0.38,0.42,0.0,0.12,0.03,1.0,0.0,Spring,classic oklahoma country,2564712.0
1.0,596.0,0.0,67070410.0,29.0,9.0,12.0,0.0,52.0,100.0,1.0,0.72,0.42,0.66,0.18,0.04,0.19,0.04,1.0,0.0,Spring,alt z,18710239.0
2.0,320.0,6.0,116334601.0,5.0,48.0,2.0,1.0,9.0,142.0,10.0,0.7,0.76,0.79,0.26,0.0,0.11,0.07,0.0,1.0,Spring,pop,12483564.0
1.0,2612.0,4.0,433356509.0,19.0,29.0,21.0,0.0,0.0,140.0,0.0,0.64,0.18,0.37,0.72,0.0,0.12,0.07,1.0,0.0,Fall,pop,92584265.0
1.0,2040.0,4.0,165584767.0,81.0,27.0,66.0,9.0,444.0,116.0,10.0,0.9,0.96,0.73,0.62,0.0,0.09,0.04,1.0,0.0,Winter,singer-songwriter pop,147440.0
1.0,2128.0,9.0,367814306.0,37.0,88.0,9.0,0.0,14.0,120.0,1.0,0.73,0.64,0.85,0.25,0.0,0.61,0.03,1.0,0.0,Spring,contemporary country,7652211.0
2.0,2598.0,37.0,477033549.0,28.0,57.0,43.0,8.0,85.0,92.0,8.0,0.76,0.46,0.79,0.31,0.0,0.07,0.06,0.0,1.0,Spring,pop,12483564.0
1.0,542.0,2.0,156214700.0,23.0,2.0,21.0,0.0,0.0,110.0,11.0,0.81,0.64,0.79,0.05,0.0,0.31,0.03,0.0,1.0,Fall,latin viral pop,3921167.0
1.0,2459.0,20.0,448843705.0,20.0,68.0,50.0,0.0,22.0,120.0,2.0,0.71,0.57,0.97,0.01,0.0,0.13,0.11,1.0,0.0,Winter,drift phonk,1005852.0
2.0,10624.0,17.0,1357608774.0,21.0,0.0,386.0,0.0,-1.0,80.0,11.0,0.63,0.4,0.61,0.09,0.0,0.56,0.06,1.0,0.0,Summer,pop,12483564.0
2.0,2418.0,26.0,294352144.0,52.0,66.0,55.0,1.0,16.0,115.0,8.0,0.95,0.43,0.69,0.47,0.0,0.09,0.31,0.0,1.0,Fall,pop,12483564.0
1.0,7536.0,7.0,972164968.0,44.0,19.0,135.0,0.0,6.0,76.0,2.0,0.58,0.46,0.67,0.65,0.0,0.13,0.04,1.0,0.0,Fall,chicago indie,570692.0
1.0,10431.0,7.0,920045682.0,71.0,53.0,181.0,0.0,10.0,172.0,9.0,0.6,0.77,0.78,0.45,0.0,0.12,0.06,1.0,0.0,Winter,afrofuturism,3854647.0
1.0,15722.0,16.0,2420461338.0,231.0,37.0,36.0,0.0,13.0,99.0,2.0,0.4,0.45,0.56,0.69,0.0,0.09,0.05,1.0,0.0,Fall,pop,14316872.0
1.0,25744.0,4.0,1947371785.0,122.0,94.0,36.0,0.0,18.0,136.0,0.0,0.36,0.12,0.57,0.09,0.0,0.14,0.08,0.0,1.0,Spring,canadian contemporary r&b,74471480.0
1.0,1640.0,0.0,244658767.0,27.0,27.0,29.0,1.0,1.0,150.0,11.0,0.9,0.64,0.14,0.67,0.35,0.11,0.1,0.0,1.0,Spring,edmonton indie,4816992.0
1.0,34.0,0.0,68216992.0,0.0,0.0,0.0,0.0,0.0,92.0,2.0,0.71,0.41,0.31,0.79,0.0,0.1,0.05,0.0,1.0,Spring,comedy rock,112164.0
5.0,1845.0,16.0,223582566.0,20.0,8.0,30.0,2.0,0.0,95.0,4.0,0.77,0.72,0.87,0.17,0.0,0.07,0.05,1.0,0.0,Winter,pop,12483564.0
3.0,3301.0,30.0,471819764.0,72.0,64.0,64.0,6.0,3.0,102.0,3.0,0.83,0.58,0.83,0.21,0.0,0.1,0.05,0.0,1.0,Summer,pop,12483564.0
1.0,1911.0,0.0,272377463.0,23.0,71.0,14.0,0.0,9.0,145.0,0.0,0.7,0.34,0.55,0.43,0.0,0.16,0.06,0.0,1.0,Winter,pop,15719257.0
1.0,20111.0,5.0,1361425037.0,39.0,0.0,36.0,0.0,0.0,110.0,1.0,0.5,0.24,0.86,0.0,0.0,0.64,0.04,1.0,0.0,Spring,alternative metal,24715494.0
2.0,1529.0,0.0,149778242.0,32.0,18.0,39.0,2.0,0.0,95.0,0.0,0.64,0.3,0.77,0.46,0.0,0.38,0.06,1.0,0.0,Winter,pop,12483564.0
2.0,615.0,2.0,116599790.0,22.0,82.0,8.0,0.0,9.0,94.0,3.0,0.68,0.81,0.82,0.53,0.0,0.09,0.13,0.0,1.0,Spring,pop,12483564.0
1.0,811.0,4.0,148469433.0,11.0,58.0,5.0,0.0,21.0,142.0,10.0,0.61,0.92,0.91,0.0,0.0,0.26,0.03,1.0,0.0,Winter,contemporary country,7652211.0
2.0,5730.0,10.0,497225336.0,108.0,16.0,197.0,3.0,165.0,145.0,9.0,0.59,0.2,0.74,0.01,0.0,0.15,0.05,0.0,1.0,Summer,pop,12483564.0
1.0,356.0,4.0,88791109.0,4.0,20.0,0.0,0.0,0.0,121.0,9.0,0.64,0.67,0.8,0.0,0.0,0.36,0.03,0.0,1.0,Spring,contemporary country,7652211.0
1.0,604.0,6.0,125917280.0,22.0,101.0,0.0,0.0,66.0,140.0,6.0,0.66,0.43,0.76,0.49,0.0,0.12,0.03,0.0,1.0,Spring,contemporary country,7652211.0
3.0,1190.0,0.0,105062254.0,29.0,3.0,18.0,0.0,19.0,137.0,4.0,0.84,0.44,0.67,0.08,0.0,0.11,0.06,0.0,1.0,Winter,pop,12483564.0
1.0,579.0,0.0,95623148.0,11.0,54.0,0.0,0.0,103.0,104.0,11.0,0.56,0.72,0.85,0.0,0.0,0.15,0.03,1.0,0.0,Winter,contemporary country,7652211.0
1.0,1553.0,2.0,144584800.0,61.0,6.0,48.0,0.0,150.0,92.0,8.0,0.57,0.68,0.76,0.07,0.0,0.33,0.03,1.0,0.0,Winter,pop,9850471.0
1.0,2301.0,20.0,298063749.0,49.0,23.0,110.0,0.0,8.0,146.0,5.0,0.74,0.51,0.45,0.86,0.0,0.21,0.38,0.0,1.0,Winter,melodic drill,4325725.0
1.0,134.0,4.0,166570053.0,4.0,6.0,0.0,0.0,23.0,120.0,5.0,0.56,0.2,0.43,0.89,0.0,0.12,0.04,1.0,0.0,Winter,indonesian pop,9708933.0
1.0,430.0,0.0,83021468.0,15.0,17.0,0.0,0.0,0.0,144.0,5.0,0.68,0.83,0.81,0.09,0.0,0.08,0.04,1.0,0.0,Winter,contemporary country,7652211.0
2.0,86.0,0.0,139836056.0,11.0,101.0,0.0,0.0,48.0,94.0,1.0,0.59,0.44,0.56,0.8,0.0,0.06,0.03,1.0,0.0,Fall,pop,2.0
1.0,629.0,14.0,303216294.0,32.0,3.0,9.0,0.0,0.0,94.0,11.0,0.73,0.65,0.79,0.05,0.02,0.11,0.06,1.0,0.0,Fall,bedroom r&b,304686.0
2.0,1701.0,15.0,221409663.0,30.0,15.0,34.0,2.0,47.0,113.0,10.0,0.79,0.66,0.74,0.08,0.0,0.11,0.05,0.0,1.0,Winter,pop,12483564.0
2.0,329.0,0.0,58890931.0,14.0,35.0,1.0,0.0,0.0,148.0,7.0,0.5,0.49,0.76,0.12,0.0,0.12,0.03,1.0,0.0,Spring,pop,12483564.0
1.0,1168.0,0.0,81419389.0,45.0,11.0,20.0,0.0,21.0,98.0,4.0,0.7,0.29,0.73,0.12,0.0,0.11,0.26,1.0,0.0,Spring,hip pop,30039647.0
1.0,162.0,6.0,156777415.0,1.0,10.0,1.0,0.0,1.0,140.0,3.0,0.58,0.26,0.38,0.91,0.0,0.1,0.04,1.0,0.0,Spring,balochi pop,592468.0
1.0,2536.0,6.0,284908316.0,59.0,100.0,58.0,13.0,2.0,100.0,10.0,0.36,0.28,0.28,0.81,0.0,0.18,0.03,1.0,0.0,Winter,pop,15719257.0
2.0,387.0,11.0,93438910.0,11.0,15.0,14.0,3.0,1.0,140.0,9.0,0.86,0.68,0.79,0.39,0.0,0.11,0.29,1.0,0.0,Winter,pop,12483564.0
1.0,892.0,17.0,363472647.0,20.0,119.0,12.0,2.0,7.0,100.0,7.0,0.59,0.78,0.94,0.27,0.0,0.29,0.23,0.0,1.0,Summer,k-pop,6084241.0
1.0,3909.0,0.0,372476382.0,66.0,26.0,277.0,3.0,734.0,100.0,1.0,0.59,0.49,0.65,0.02,0.0,0.13,0.03,0.0,1.0,Winter,art pop,28462206.0
2.0,3645.0,15.0,380726517.0,118.0,34.0,150.0,4.0,19.0,132.0,0.0,0.87,0.82,0.7,0.42,0.0,0.21,0.05,0.0,1.0,Fall,pop,12483564.0
1.0,282.0,0.0,56533272.0,6.0,15.0,0.0,0.0,0.0,142.0,5.0,0.49,0.48,0.67,0.1,0.0,0.26,0.03,1.0,0.0,Spring,contemporary country,7652211.0
1.0,888.0,22.0,175399345.0,11.0,24.0,7.0,1.0,7.0,176.0,7.0,0.72,0.96,0.63,0.25,0.0,0.21,0.07,0.0,1.0,Winter,rap canario,3291901.0
1.0,968.0,4.0,203221468.0,16.0,53.0,1.0,0.0,61.0,140.0,9.0,0.53,0.51,0.7,0.49,0.0,0.14,0.03,1.0,0.0,Spring,contemporary country,7652211.0
1.0,25065.0,6.0,1624165576.0,63.0,0.0,36.0,2.0,0.0,105.0,6.0,0.55,0.4,0.9,0.01,0.0,0.32,0.06,0.0,1.0,Fall,alternative metal,24715494.0
1.0,531.0,4.0,134294498.0,20.0,1.0,71.0,2.0,0.0,135.0,8.0,0.81,0.97,0.77,0.75,0.0,0.35,0.03,1.0,0.0,Winter,arrocha,2105261.0
1.0,242.0,0.0,70069745.0,12.0,2.0,13.0,0.0,4.0,128.0,7.0,0.82,0.61,0.59,0.3,0.0,0.12,0.04,0.0,1.0,Summer,pop,27246.0
2.0,5281.0,14.0,609293408.0,94.0,21.0,80.0,15.0,38.0,101.0,8.0,0.74,0.43,0.69,0.12,0.0,0.12,0.07,1.0,0.0,Summer,pop,12483564.0
1.0,2590.0,30.0,671365962.0,20.0,64.0,35.0,6.0,0.0,122.0,2.0,0.88,0.43,0.5,0.07,0.0,0.14,0.05,1.0,0.0,Spring,reggaeton,76637811.0
1.0,1769.0,34.0,362361576.0,16.0,19.0,21.0,3.0,4.0,105.0,0.0,0.76,0.49,0.56,0.8,0.12,0.1,0.13,0.0,1.0,Fall,rap canario,3291901.0
2.0,454.0,4.0,93587665.0,6.0,1.0,21.0,0.0,1.0,83.0,4.0,0.53,0.4,0.36,0.73,0.0,0.11,0.33,1.0,0.0,Winter,pop,12483564.0
4.0,6180.0,7.0,1223481149.0,122.0,88.0,580.0,21.0,10.0,77.0,3.0,0.72,0.59,0.76,0.24,0.0,0.42,0.28,0.0,1.0,Fall,pop,12483564.0
1.0,3600.0,11.0,1022258230.0,7.0,0.0,203.0,0.0,2.0,140.0,3.0,0.75,0.18,0.25,0.78,0.0,0.11,0.26,0.0,1.0,Summer,emo rap,43528763.0
2.0,1254.0,6.0,263453310.0,26.0,69.0,73.0,2.0,6.0,158.0,4.0,0.65,0.72,0.95,0.31,0.0,0.92,0.05,1.0,0.0,Fall,pop,12483564.0
2.0,6398.0,31.0,1435127549.0,177.0,109.0,305.0,3.0,5.0,176.0,10.0,0.75,0.43,0.65,0.15,0.0,0.11,0.32,1.0,0.0,Summer,pop,12483564.0
2.0,660.0,15.0,236857112.0,19.0,59.0,18.0,5.0,52.0,98.0,3.0,0.73,0.88,0.57,0.56,0.0,0.05,0.02,1.0,0.0,Fall,pop,12483564.0
1.0,1283.0,0.0,147538971.0,57.0,4.0,48.0,0.0,0.0,107.0,3.0,0.66,0.47,0.4,0.72,0.0,0.11,0.03,0.0,1.0,Winter,australian hip hop,4882868.0
1.0,8084.0,6.0,698086140.0,45.0,115.0,218.0,1.0,221.0,109.0,8.0,0.66,0.16,0.57,0.1,0.01,0.12,0.03,0.0,1.0,Winter,canadian contemporary r&b,74471480.0
1.0,2332.0,2.0,723894473.0,0.0,0.0,25.0,0.0,0.0,109.0,2.0,0.84,0.72,0.74,0.1,0.0,0.34,0.07,0.0,1.0,Summer,escape room,5669928.0
1.0,203.0,0.0,34450974.0,5.0,9.0,0.0,0.0,0.0,148.0,0.0,0.53,0.61,0.81,0.05,0.0,0.36,0.04,1.0,0.0,Spring,contemporary country,7652211.0
1.0,685.0,14.0,403097450.0,24.0,94.0,9.0,0.0,23.0,158.0,9.0,0.6,0.52,0.76,0.17,0.0,0.19,0.05,0.0,1.0,Spring,japanese teen pop,2762108.0
2.0,2460.0,13.0,309483971.0,53.0,7.0,56.0,3.0,1.0,94.0,8.0,0.74,0.64,0.73,0.06,0.0,0.1,0.06,0.0,1.0,Fall,pop,12483564.0
1.0,288.0,6.0,319566866.0,11.0,80.0,1.0,0.0,8.0,96.0,9.0,0.7,0.4,0.51,0.35,0.0,0.1,0.04,0.0,1.0,Fall,chicago rap,3494616.0
1.0,4572.0,33.0,909001996.0,74.0,113.0,85.0,9.0,2.0,100.0,8.0,0.8,0.29,0.67,0.29,0.0,0.12,0.03,0.0,1.0,Spring,reggaeton,76637811.0
2.0,6127.0,13.0,1061966512.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,0.58,0.42,0.68,0.01,0.0,0.14,0.04,1.0,0.0,Fall,pop,12483564.0
1.0,166.0,0.0,32526947.0,2.0,10.0,0.0,0.0,0.0,125.0,0.0,0.53,0.32,0.66,0.38,0.0,0.09,0.03,1.0,0.0,Spring,contemporary country,7652211.0
1.0,1838.0,0.0,124988687.0,105.0,41.0,114.0,1.0,59.0,170.0,9.0,0.56,0.56,0.63,0.13,0.0,0.19,0.27,0.0,1.0,Winter,pop,12483564.0
3.0,1890.0,0.0,103787664.0,86.0,1.0,49.0,0.0,9.0,115.0,0.0,0.7,0.84,0.9,0.17,0.0,0.41,0.06,1.0,0.0,Winter,pop,12483564.0
1.0,2098.0,16.0,134255790.0,88.0,24.0,101.0,7.0,451.0,122.0,11.0,0.64,0.25,0.89,0.0,0.0,0.15,0.09,1.0,0.0,Winter,dance pop,16074521.0
1.0,761.0,12.0,301051721.0,23.0,95.0,11.0,0.0,3.0,105.0,2.0,0.88,0.82,0.8,0.08,0.0,0.11,0.08,0.0,1.0,Fall,k-pop girl group,3482267.0
1.0,1225.0,0.0,156338624.0,27.0,0.0,28.0,13.0,0.0,133.0,8.0,0.66,0.74,0.84,0.25,0.0,0.21,0.04,1.0,0.0,Fall,bedroom pop,2591607.0
2.0,415.0,2.0,152850295.0,15.0,40.0,21.0,1.0,15.0,100.0,0.0,0.79,0.6,0.68,0.07,0.0,0.26,0.04,1.0,0.0,Winter,pop,12483564.0
1.0,3469.0,0.0,309653982.0,71.0,95.0,31.0,0.0,2.0,120.0,6.0,0.82,0.55,0.45,0.15,0.03,0.09,0.1,0.0,1.0,Fall,pop,15719257.0
1.0,3311.0,0.0,297328960.0,129.0,31.0,212.0,1.0,41.0,177.0,1.0,0.25,0.17,0.3,0.9,0.0,0.13,0.03,1.0,0.0,Fall,barbadian pop,58513773.0
1.0,2616.0,0.0,332506354.0,113.0,17.0,208.0,0.0,192.0,142.0,5.0,0.64,0.31,0.72,0.15,0.0,0.09,0.05,0.0,1.0,Fall,lgbtq+ hip hop,12483564.0
1.0,3006.0,16.0,480507035.0,47.0,60.0,87.0,12.0,124.0,144.0,7.0,0.57,0.47,0.84,0.01,0.01,0.52,0.04,0.0,1.0,Fall,pov: indie,483347.0
2.0,4260.0,0.0,1065580332.0,113.0,92.0,259.0,0.0,1.0,120.0,3.0,0.65,0.8,0.86,0.09,0.0,0.19,0.1,0.0,1.0,Spring,pop,12483564.0
1.0,482.0,0.0,122763672.0,9.0,1.0,12.0,4.0,3.0,135.0,5.0,0.92,0.73,0.51,0.55,0.0,0.15,0.06,1.0,0.0,Fall,trap queen,395470.0
1.0,4013.0,10.0,445763624.0,107.0,44.0,750.0,22.0,-1.0,107.0,3.0,0.81,0.82,0.78,0.38,0.0,0.12,0.04,1.0,0.0,Winter,pop,1.0
6.0,138.0,4.0,1365184.0,13.0,78.0,2.0,0.0,0.0,105.0,10.0,0.82,0.62,0.74,0.1,0.0,0.33,0.07,1.0,0.0,Winter,pop,12483564.0
2.0,1368.0,0.0,184308753.0,12.0,1.0,11.0,0.0,8.0,108.0,9.0,0.44,0.38,0.77,0.09,0.0,0.09,0.2,0.0,1.0,Fall,pop,12483564.0
1.0,17852.0,4.0,789753877.0,69.0,76.0,335.0,0.0,-1.0,147.0,0.0,0.51,0.62,0.79,0.22,0.13,0.14,0.03,0.0,1.0,Winter,art pop,1988416.0
3.0,889.0,20.0,323358833.0,11.0,78.0,35.0,0.0,21.0,115.0,0.0,0.71,0.34,0.88,0.16,0.0,0.44,0.04,1.0,0.0,Fall,pop,12483564.0
2.0,4796.0,9.0,606361689.0,124.0,66.0,212.0,13.0,1.0,174.0,8.0,0.7,0.57,0.64,0.23,0.0,0.08,0.32,1.0,0.0,Spring,pop,12483564.0
3.0,658.0,6.0,120972253.0,33.0,7.0,53.0,2.0,0.0,90.0,2.0,0.68,0.83,0.71,0.03,0.0,0.31,0.08,0.0,1.0,Winter,pop,12483564.0
1.0,3009.0,2.0,338564981.0,68.0,89.0,65.0,0.0,25.0,141.0,7.0,0.41,0.09,0.25,0.84,0.01,0.14,0.04,0.0,1.0,Summer,art pop,88762228.0
1.0,17492.0,3.0,1606986953.0,136.0,24.0,36.0,0.0,30.0,82.0,8.0,0.68,0.5,0.49,0.56,0.0,0.08,0.04,1.0,0.0,Winter,pop,23344037.0
1.0,6170.0,7.0,1301799902.0,82.0,1.0,231.0,0.0,2.0,92.0,8.0,0.47,0.25,0.43,0.62,0.0,0.32,0.03,1.0,0.0,Spring,bedroom pop,8626260.0
6.0,130.0,4.0,140187018.0,21.0,79.0,2.0,0.0,0.0,116.0,11.0,0.77,0.65,0.8,0.06,0.0,0.15,0.04,0.0,1.0,Winter,pop,12483564.0
2.0,27705.0,10.0,1897517891.0,537.0,122.0,36.0,6.0,-1.0,124.0,1.0,0.79,0.59,0.86,0.04,0.0,0.08,0.11,0.0,1.0,Summer,pop,12483564.0
1.0,359.0,0.0,107642809.0,12.0,56.0,13.0,0.0,13.0,125.0,2.0,0.71,0.83,0.89,0.01,0.0,0.17,0.09,0.0,1.0,Winter,k-pop,9016568.0
1.0,1963.0,16.0,551305895.0,57.0,119.0,77.0,1.0,13.0,90.0,0.0,0.8,0.71,0.69,0.02,0.0,0.27,0.1,1.0,0.0,Summer,k-pop,46838691.0
3.0,5491.0,14.0,556585270.0,128.0,84.0,75.0,0.0,35.0,83.0,4.0,0.46,0.34,0.64,0.31,0.0,0.07,0.34,1.0,0.0,Spring,pop,12483564.0
1.0,27119.0,0.0,2303033973.0,532.0,77.0,36.0,3.0,8.0,124.0,3.0,0.79,0.68,0.79,0.01,0.0,0.1,0.08,0.0,1.0,Fall,dance pop,42123822.0
1.0,1776.0,14.0,646886885.0,1.0,9.0,3.0,0.0,0.0,140.0,11.0,0.58,0.04,0.6,0.07,0.41,0.08,0.03,1.0,0.0,Summer,weirdcore,636374.0
2.0,1473.0,4.0,222612678.0,27.0,64.0,66.0,1.0,4.0,154.0,0.0,0.64,0.61,0.91,0.15,0.0,0.72,0.04,1.0,0.0,Fall,pop,12483564.0
2.0,13315.0,0.0,1814349763.0,300.0,47.0,690.0,0.0,-1.0,150.0,6.0,0.74,0.89,0.7,0.02,0.0,0.05,0.06,0.0,1.0,Summer,pop,12483564.0
1.0,4057.0,8.0,872137015.0,78.0,21.0,240.0,1.0,52.0,186.0,7.0,0.41,0.09,0.61,0.02,0.0,0.12,0.05,0.0,1.0,Winter,pop,12483564.0
